Brasil e Município;Alfafa fenada;Algodão arbóreo (em caroço);Algodão herbáceo (em caroço);Amendoim (em casca);Banana (cacho);Batata-doce;Batata-inglesa;Cacau (em amêndoa);Café (em grão) Total;Café (em grão) Arábica;Café (em grão) Canephora;Caju;Castanha de caju;Erva-mate (folha verde);Fava (em grão);Feijão (em grão);Girassol (em grão);Guaraná (semente);Juta (fibra);Malva (fibra);Mamona (baga);Mandioca;Manga;Melancia;Melão;Milho (em grão);Noz (fruto seco);Pimenta-do-reino;Soja (em grão);Sorgo (em grão);Tomate;Trigo (em grão);Triticale (em grão);Tungue (fruto seco);Urucum (semente);Uva
Malhada (BA);...;-;36703;-;16098;-;-;-;-;-;-;...;-;-;-;4878;-;-;-;-;-;169;-;468;-;1372;-;-;5080;978;-;-;-;-;-;-
Malhada de Pedras (BA);...;-;67;-;-;-;-;-;-;-;-;...;-;-;-;864;-;-;-;-;-;175;-;813;-;14;-;-;-;-;-;-;-;-;-;-
Manoel Vitorino (BA);...;-;6;13;12;99;-;-;-;-;-;...;-;-;-;221;-;-;-;-;-;125;18;1455;-;19;-;-;-;-;960;-;-;-;-;-
Mansidão (BA);...;-;-;-;-;-;-;-;-;-;-;...;-;-;-;612;-;-;-;-;-;83;-;93;-;608;-;-;-;-;-;-;-;-;-;-
Maracás (BA);...;-;-;-;97;-;-;-;2763;2763;-;...;-;-;-;80;-;-;-;-;15;53;644;2360;131;47;-;-;-;-;35;-;-;-;-;-
Marcionílio Souza (BA);...;-;-;-;43;-;-;-;-;-;-;...;-;-;-;28;-;-;-;-;3;4;7;156;-;14;-;-;-;-;741;-;-;-;-;-
Matina (BA);...;-;-;-;18;-;-;-;-;-;-;...;-;-;-;715;-;-;-;-;-;262;-;161;-;31;-;-;-;32;-;-;-;-;-;-
Miguel Calmon (BA);...;-;-;-;1710;-;-;-;1041;1041;-;...;-;-;-;1008;-;-;-;-;147;460;-;-;-;440;-;-;-;-;-;-;-;-;-;-
Milagres (BA);...;-;-;-;-;-;-;-;-;-;-;...;-;-;-;5;-;-;-;-;-;29;-;116;-;3;-;-;-;-;-;-;-;-;-;-
Mirangaba (BA);...;-;-;-;10088;-;-;-;-;-;-;...;-;-;-;567;-;-;-;-;157;1077;-;-;-;307;-;-;-;-;-;-;-;-;-;-
Mirante (BA);...;-;-;-;77;52;-;-;-;-;-;...;-;-;-;131;-;-;-;-;-;201;208;112;-;51;-;-;-;-;1257;-;-;-;-;-
Monte Santo (BA);...;-;-;-;-;-;-;-;-;-;-;...;4;-;-;1410;-;-;-;-;-;785;-;-;-;27041;-;-;-;-;-;-;-;-;-;-
Morpará (BA);...;-;-;-;-;-;-;-;-;-;-;...;-;-;-;66;-;-;-;-;-;39;120;78;-;8;-;-;-;-;-;-;-;-;-;-
Morro do Chapéu (BA);...;-;-;-;807;213;-;-;3628;3628;-;...;-;-;-;278;-;-;-;-;2168;873;77;-;-;110;-;-;-;-;19478;-;-;-;-;45
Mortugaba (BA);...;-;-;-;217;-;-;-;74;74;-;...;-;-;-;955;-;-;-;-;-;494;-;-;-;262;-;-;-;-;-;-;-;-;-;-
Mucugê (BA);...;-;-;-;-;47;468040;-;63982;63982;-;...;-;-;-;7345;-;-;-;-;-;303;1655;536;-;2284;-;-;9778;1131;227363;-;-;-;-;207
Mulungu do Morro (BA);...;-;-;-;-;-;-;-;7339;7339;-;...;-;-;-;160;-;-;-;-;3019;918;-;-;-;753;-;-;-;-;8759;-;-;-;-;-
Mundo Novo (BA);...;-;-;-;89;-;-;-;488;488;-;...;-;-;-;5645;-;-;-;-;-;2205;-;-;-;943;-;-;-;-;-;-;-;-;-;-
Muquém do São Francisco (BA);...;-;-;-;-;-;-;-;-;-;-;...;-;-;-;75;-;-;-;-;6;17;-;176;-;267;-;-;430;602;-;-;-;-;-;-
Nordestina (BA);...;-;-;-;-;-;-;-;-;-;-;...;-;-;-;24;-;-;-;-;-;168;-;-;-;20;-;-;-;-;-;-;-;-;-;-
Nova Canaã (BA);...;-;-;-;3339;-;-;935;6326;6326;-;...;-;-;-;640;-;-;-;-;-;1310;-;-;-;182;-;-;-;-;268;-;-;-;-;-
Nova Fátima (BA);...;-;-;-;-;-;-;-;-;-;-;...;-;-;-;14;-;-;-;-;-;29;-;-;-;15;-;-;-;-;-;-;-;-;-;-
Nova Itarana (BA);...;-;-;-;-;-;-;-;1630;1630;-;...;4;-;-;25;-;-;-;-;-;72;-;313;-;144;-;-;-;-;-;-;-;-;-;-
Nova Redenção (BA);...;-;-;-;204;-;-;-;-;-;-;...;-;-;-;65;-;-;-;-;750;262;-;1375;-;3240;-;-;-;-;1020;-;-;-;-;-
Nova Soure (BA);...;-;-;154;237;-;-;-;-;-;-;...;452;-;-;565;-;-;-;-;-;119;12;3154;-;170;-;-;-;-;-;-;-;-;-;-
Novo Horizonte (BA);...;-;-;-;3823;-;-;-;-;-;-;...;-;-;-;1290;-;-;-;-;-;3385;-;-;-;118;-;-;-;-;1904;-;-;-;-;-
Novo Triunfo (BA);...;-;-;-;-;-;-;-;-;-;-;...;400;-;-;642;-;-;-;-;-;61;-;-;-;10413;-;-;-;-;-;-;-;-;-;-
Olindina (BA);...;-;-;-;174;-;-;-;-;-;-;...;242;-;-;600;-;-;-;-;-;3575;-;-;-;7928;-;-;-;-;-;-;-;-;-;-
Oliveira dos Brejinhos (BA);...;-;-;-;7;-;-;-;-;-;-;...;-;-;-;89;-;-;-;-;-;66;67;155;-;16;-;-;-;-;-;-;-;-;-;-
Ourolândia (BA);...;-;-;-;11;-;-;-;-;-;-;...;-;-;-;657;-;-;-;-;1575;-;-;-;-;280;-;-;-;-;-;-;-;-;-;-
Palmas de Monte Alto (BA);...;-;12790;-;172;-;-;-;-;-;-;...;-;-;-;1505;-;-;-;-;-;432;-;324;-;259;-;-;-;217;-;-;-;-;-;-
Palmeiras (BA);...;-;-;-;1340;-;-;-;14;14;-;...;-;-;-;238;-;-;-;-;105;341;-;824;-;122;-;-;-;-;8380;-;-;-;-;-
Paramirim (BA);...;-;-;-;179;-;-;-;-;-;-;...;-;-;-;2427;-;-;-;-;-;448;2105;102;-;473;-;-;-;-;60;-;-;-;-;-
Paratinga (BA);...;-;-;-;-;-;-;-;-;-;-;...;-;-;-;4007;-;-;-;-;-;620;-;-;-;75;-;-;-;7;-;-;-;-;-;-
Paripiranga (BA);...;-;-;-;225;-;787;-;-;-;-;...;-;-;-;3301;-;-;-;-;-;262;38;-;-;266760;-;-;-;-;-;-;-;-;-;-
Paulo Afonso (BA);...;-;-;-;326;-;-;-;-;-;-;...;-;-;-;1317;-;-;-;-;-;-;40;392;11;854;-;-;-;-;-;-;-;-;-;72
Pé de Serra (BA);...;-;-;-;-;-;-;-;-;-;-;...;-;-;-;18;-;-;-;-;-;2;-;-;-;15;-;-;-;-;-;-;-;-;-;-
Pedro Alexandre (BA);...;-;-;-;-;-;-;-;-;-;-;...;-;-;-;3684;-;-;-;-;-;30;-;-;-;42805;-;-;-;-;-;-;-;-;-;-
Piatã (BA);...;-;-;-;159;-;-;-;9485;9485;-;...;-;-;-;1289;-;-;-;-;-;416;-;-;-;249;-;-;-;-;731;-;-;-;-;-
Pilão Arcado (BA);...;-;-;-;5;2;-;-;-;-;-;...;-;-;-;2108;-;-;-;-;-;528;-;603;-;231;-;-;-;-;-;-;-;-;-;-
Pindaí (BA);...;-;801;-;27;-;-;-;-;-;-;...;-;-;-;235;-;-;-;-;-;115;-;-;-;38;-;-;-;803;-;-;-;-;-;-
Pindobaçu (BA);...;-;-;-;1151;47;-;-;-;-;-;...;-;-;-;268;-;-;-;-;12;322;6;167;-;54;-;-;-;-;-;-;-;-;-;-
Pintadas (BA);...;-;-;-;-;-;-;-;-;-;-;...;-;-;-;108;-;-;-;-;-;-;-;-;-;25;-;-;-;-;-;-;-;-;-;-
Piripá (BA);...;-;-;-;-;-;-;-;-;-;-;...;-;-;-;376;-;-;-;-;-;172;-;-;-;69;-;-;-;-;-;-;-;-;-;-
Piritiba (BA);...;-;-;-;38;-;-;-;-;-;-;...;-;-;-;1806;-;-;-;-;-;1008;-;93;-;127;-;-;-;-;1645;-;-;-;-;-
Planaltino (BA);...;-;-;-;15;-;-;-;9;9;-;...;-;-;-;15;-;-;-;-;85;1;-;51;-;4;-;-;-;-;177;-;-;-;-;-
Planalto (BA);...;-;-;-;912;419;-;-;20388;20388;-;...;-;-;-;1223;-;-;-;-;-;905;-;19;-;199;-;-;-;-;5511;-;-;-;-;-
Poções (BA);...;-;-;-;2677;372;-;-;5129;5129;-;...;-;-;-;325;-;-;-;-;6;657;-;-;-;126;-;-;-;-;6189;-;-;-;-;-
Ponto Novo (BA);...;-;-;-;3494;59;-;-;-;-;-;...;-;-;-;193;-;-;-;-;233;856;536;288;-;51;-;-;-;-;212;-;-;-;-;-
Potiraguá (BA);...;-;-;-;50;-;-;145;-;-;-;...;-;-;-;42;-;-;-;-;-;55;-;-;-;48;-;-;-;-;-;-;-;-;-;-
Presidente Dutra (BA);...;-;-;-;82;-;-;-;-;-;-;...;-;-;-;452;-;-;-;-;1999;119;-;-;-;719;-;-;-;34;-;-;-;-;-;-
Presidente Jânio Quadros (BA);...;-;-;-;-;-;-;-;-;-;-;...;-;-;-;626;-;-;-;-;-;513;22;115;-;77;-;-;-;1;-;-;-;-;-;-
Queimadas (BA);...;-;-;-;183;-;-;-;-;-;-;...;-;-;-;454;-;-;-;-;-;311;-;18;-;475;-;-;-;-;-;-;-;-;-;-
Quijingue (BA);...;-;-;-;-;-;-;-;-;-;-;...;52;-;-;10400;-;-;-;-;-;2629;-;-;-;17736;-;-;-;-;-;-;-;-;-;-
Quixabeira (BA);...;-;-;-;-;-;-;-;-;-;-;...;-;-;-;7;-;-;-;-;10;190;-;-;-;6;-;-;-;-;-;-;-;-;-;-
Rafael Jambeiro (BA);...;-;-;-;-;-;-;-;-;-;-;...;-;-;-;503;-;-;-;-;-;-;-;-;-;50;-;-;-;-;-;-;-;-;-;-
Remanso (BA);...;-;-;-;28;-;-;-;-;-;-;...;-;-;-;1670;-;-;-;-;-;253;-;1625;-;107;-;-;-;-;88;-;-;-;-;-
Retirolândia (BA);...;-;-;-;-;-;-;-;-;-;-;...;-;-;-;43;-;-;-;-;-;72;-;-;-;30;-;-;-;-;-;-;-;-;-;-
Riachão das Neves (BA);...;-;863806;-;34721;-;-;764;-;-;-;...;-;-;-;32418;-;-;-;-;61;379;24;672;-;104299;-;-;1477451;107;424;12269;-;-;-;-
Riachão do Jacuípe (BA);...;-;-;-;-;-;-;-;-;-;-;...;-;-;-;7;-;-;-;-;-;1;-;-;-;6;-;-;-;-;-;-;-;-;-;-
Riacho de Santana (BA);...;-;-;-;102;-;-;-;-;-;-;...;-;-;-;385;-;-;-;-;399;767;-;-;-;75;-;-;-;33;-;-;-;-;-;-
Ribeira do Amparo (BA);...;-;-;90;1563;-;-;-;-;-;-;...;371;-;-;1524;-;-;-;-;-;88;22;2954;35919;1875;-;-;-;-;-;-;-;-;-;-
Ribeira do Pombal (BA);...;-;-;-;244;-;-;-;-;-;-;...;2645;-;-;312;-;-;-;-;-;1830;39;2500;-;679;-;-;-;-;-;-;-;-;-;-
Ribeirão do Largo (BA);...;-;-;-;2208;-;-;197;14632;14632;-;...;-;-;-;278;-;-;-;-;-;1381;-;-;-;90;-;-;-;-;-;-;-;-;-;-
Rio de Contas (BA);...;-;-;-;854;-;-;-;2072;2072;-;...;-;-;-;1651;-;-;-;-;-;50;12306;306;-;118;-;-;-;-;-;-;-;-;-;-
Rio do Antônio (BA);...;-;5;-;90;-;-;-;-;-;-;...;-;-;-;420;-;-;-;-;-;190;-;-;-;20;-;-;-;-;-;-;-;-;-;-
Rio do Pires (BA);...;-;-;-;30;-;-;-;-;-;-;...;-;-;-;908;-;-;-;-;-;130;7;-;-;328;-;-;-;-;-;-;-;-;-;-
Rodelas (BA);...;-;-;-;-;-;-;-;-;-;-;...;-;-;-;-;-;-;-;-;-;-;948;1137;828;-;-;-;-;-;-;-;-;-;-;-
Ruy Barbosa (BA);...;-;-;13;5;-;-;-;46;46;-;...;-;-;-;263;-;-;-;-;-;420;-;18;-;130;-;-;-;-;-;-;-;-;-;-
Santa Bárbara (BA);...;-;-;-;-;-;-;-;-;-;-;...;-;-;-;400;-;-;-;-;-;48;-;-;-;79;-;-;-;-;-;-;-;-;-;-
Santa Brígida (BA);...;-;-;-;-;-;-;-;-;-;-;...;72;-;-;588;-;-;-;-;-;164;-;-;-;2358;-;-;-;-;-;-;-;-;-;-
Santa Inês (BA);...;-;-;-;48;-;-;-;46;46;-;...;-;-;-;5;-;-;-;-;-;36;-;68;-;14;-;-;-;-;-;-;-;-;-;-
Santaluz (BA);...;-;-;-;-;-;-;-;-;-;-;...;-;-;-;27;-;-;-;-;-;5;-;-;-;9;-;-;-;-;-;-;-;-;-;-
Santa Maria da Vitória (BA);...;-;-;-;538;-;-;-;-;-;-;...;-;-;-;3587;-;-;-;-;-;166;1880;1300;-;1711;-;-;-;-;-;-;-;-;-;-
Santana (BA);...;-;35590;-;800;-;-;-;-;-;-;...;-;-;-;3231;-;-;-;-;-;382;-;-;-;7081;-;-;22171;16;-;-;-;-;-;-
Santanópolis (BA);...;-;-;-;-;-;-;-;-;-;-;...;-;-;-;517;-;-;-;-;-;77;-;-;-;101;-;-;-;-;-;-;-;-;-;-
Santa Rita de Cássia (BA);...;-;-;-;79;-;-;-;-;-;-;...;-;-;-;3453;-;-;-;-;-;597;-;620;-;1312;-;-;7462;347;-;-;-;-;-;-
Santa Terezinha (BA);...;-;-;10;64;43;-;-;-;-;-;...;-;-;-;118;-;-;-;-;-;494;-;-;-;46;-;-;-;-;-;-;-;-;-;53
Santo Estêvão (BA);...;-;-;-;-;-;-;-;-;-;-;...;-;-;-;1745;-;-;-;-;-;92;-;-;-;352;-;-;-;-;-;-;-;-;-;-
São Desidério (BA);...;-;2724641;-;85;-;-;-;52203;52203;-;...;-;-;-;63368;-;-;-;-;-;1911;45;20894;-;460059;-;-;4280212;19426;-;-;-;-;-;-
São Domingos (BA);...;-;-;-;-;-;-;-;-;-;-;...;-;-;-;13;-;-;-;-;-;-;-;-;-;6;-;-;-;-;-;-;-;-;-;-
São Félix do Coribe (BA);...;-;-;-;6553;-;-;-;-;-;-;...;-;-;-;4540;-;-;-;-;-;150;7358;1727;-;3561;-;-;-;-;-;-;-;-;-;-
São Gabriel (BA);...;-;-;-;75;-;-;-;-;-;-;...;-;-;-;409;-;-;-;-;3803;227;-;-;-;1152;-;-;-;153;565;-;-;-;-;-
São Gonçalo dos Campos (BA);...;-;-;-;-;-;-;-;-;-;-;...;-;-;-;960;-;-;-;-;-;2113;-;-;-;372;-;-;-;-;-;-;-;-;-;-
São José do Jacuípe (BA);...;-;-;-;-;-;-;-;-;-;-;...;-;-;-;41;-;-;-;-;-;82;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Sátiro Dias (BA);...;-;-;208;-;924;-;-;-;-;-;...;316;-;-;11305;-;-;-;-;-;3552;-;10816;-;61543;-;-;-;-;254;-;-;-;-;-
Saúde (BA);...;-;-;-;843;-;-;-;-;-;-;...;-;-;-;185;-;-;-;-;66;241;-;-;-;72;-;-;-;-;-;-;-;-;-;-
Seabra (BA);...;-;-;-;3363;-;-;-;3868;3868;-;...;-;-;-;320;-;-;-;-;-;878;-;745;-;63;-;-;-;-;3280;-;-;-;-;-
Sebastião Laranjeiras (BA);...;-;662;-;3163;-;-;-;-;-;-;...;-;-;-;1068;-;-;-;-;-;370;934;293;-;611;-;-;-;186;-;-;-;-;-;-
Senhor do Bonfim (BA);...;-;-;-;470;41;-;-;9;9;-;...;-;-;-;301;-;-;-;-;61;150;21;30;-;143;-;-;-;-;-;-;-;-;-;-
Serra do Ramalho (BA);...;-;11052;-;23372;-;-;-;-;-;-;...;-;-;-;2343;-;-;-;-;7;227;-;-;-;1899;-;-;33046;176;-;-;-;-;-;-
Sento Sé (BA);...;-;-;-;178;-;-;-;-;-;-;...;-;-;-;1218;-;-;-;-;-;794;31228;1080;2118;481;-;-;-;-;598;-;-;-;-;325
Serra Dourada (BA);...;-;-;-;-;-;-;-;-;-;-;...;-;-;-;346;-;-;-;-;-;224;-;-;-;528;-;-;-;-;-;-;-;-;-;-
Serra Preta (BA);...;-;-;-;-;-;-;-;-;-;-;...;-;-;-;390;-;-;-;-;-;-;-;-;-;81;-;-;-;-;-;-;-;-;-;-
Serrinha (BA);...;-;-;48;-;360;-;-;-;-;-;...;8;-;-;2828;-;-;-;-;-;1263;150;-;-;1134;-;-;-;-;-;-;-;-;-;-
Serrolândia (BA);...;-;-;-;-;-;-;-;-;-;-;...;-;-;-;86;-;-;-;-;52;209;-;-;-;67;-;-;-;-;-;-;-;-;-;-
Sítio do Mato (BA);...;-;-;-;75;-;-;-;-;-;-;...;-;-;-;2521;-;-;-;-;-;647;7;-;-;160;-;-;1798;12;-;-;-;-;-;-
Sítio do Quinto (BA);...;-;-;-;-;-;-;-;-;-;-;...;127;-;-;3613;-;-;-;-;-;95;-;-;-;18867;-;-;-;-;-;-;-;-;-;-
Sobradinho (BA);...;-;-;-;486;-;-;-;-;-;-;...;-;-;-;162;-;-;-;-;-;176;10730;1940;2633;44;-;-;-;-;-;-;-;-;-;410
Souto Soares (BA);...;-;-;-;61;-;-;-;727;727;-;...;-;-;-;495;-;-;-;-;5107;4905;-;110;-;3739;-;-;-;-;536;-;-;-;-;-
Tabocas do Brejo Velho (BA);...;-;-;-;-;-;-;-;-;-;-;...;-;-;-;350;-;-;-;-;-;234;-;-;-;240;-;-;11374;-;-;-;-;-;-;-
Tanhaçu (BA);...;-;90;-;450;-;-;-;842;842;-;...;-;-;-;483;-;-;-;-;-;143;4400;7000;-;12;-;-;-;-;-;-;-;-;-;-
Tanque Novo (BA);...;-;-;-;20;-;-;-;-;-;-;...;-;-;-;1237;-;-;-;-;-;1056;-;91;-;197;-;-;-;-;-;-;-;-;-;-
Tanquinho (BA);...;-;-;-;-;-;-;-;-;-;-;...;-;-;-;4;-;-;-;-;-;1;-;-;-;167;-;-;-;-;-;-;-;-;-;-
Tapiramutá (BA);...;-;-;-;1016;-;-;-;3103;3103;-;...;-;-;-;2197;-;-;-;-;39;792;-;-;-;275;-;-;-;-;-;-;-;-;-;-
Teofilândia (BA);...;-;-;9;-;350;-;-;-;-;-;...;9;-;-;986;-;-;-;-;-;825;-;-;-;240;-;-;-;-;-;-;-;-;-;-
Tremedal (BA);...;-;-;-;22;-;-;-;83;83;-;...;-;-;-;583;-;-;-;-;-;1252;-;54;-;109;-;-;-;-;-;-;-;-;-;-
Tucano (BA);...;-;-;-;318;-;-;-;-;-;-;...;888;-;-;589;-;-;-;-;-;721;150;8000;-;18401;-;-;-;-;-;-;-;-;-;-
Uauá (BA);...;-;-;-;-;-;-;-;-;-;-;...;-;-;-;5860;-;-;-;-;-;990;-;130;-;5749;-;-;-;-;-;-;-;-;-;-
Ubaíra (BA);...;-;-;37;10923;-;-;12534;92;92;-;...;-;-;-;60;-;123;-;-;-;45;26;3;-;10;-;55;-;-;318;-;-;-;-;-
Uibaí (BA);...;-;-;-;1024;-;-;-;-;-;-;...;-;-;-;282;-;-;-;-;3513;237;51;124;-;1305;-;-;-;44;-;-;-;-;-;-
Umburanas (BA);...;-;-;-;-;-;-;-;-;-;-;...;-;-;-;468;-;-;-;-;469;1121;-;-;-;139;-;-;-;-;-;-;-;-;-;-
Urandi (BA);...;-;267;-;5750;-;-;-;55;55;-;...;-;-;-;2075;-;-;-;-;-;225;535;-;-;288;-;-;-;-;-;-;-;-;-;-
Utinga (BA);...;-;-;-;18160;-;-;303;1952;1952;-;...;-;-;-;122;-;-;-;-;-;1098;-;-;-;-;-;66;-;-;2782;-;-;-;-;-
Valente (BA);...;-;-;-;-;-;-;-;-;-;-;...;-;-;-;35;-;-;-;-;-;47;-;-;-;21;-;-;-;-;-;-;-;-;-;-
Várzea da Roça (BA);...;-;-;-;247;568;-;-;-;-;-;...;-;-;-;334;-;-;-;-;-;-;168;-;-;63;-;-;-;-;-;-;-;-;-;-
Várzea do Poço (BA);...;-;-;-;-;-;-;-;-;-;-;...;-;-;-;243;-;-;-;-;-;310;-;-;-;169;-;-;-;-;-;-;-;-;-;-
Várzea Nova (BA);...;-;-;-;-;-;-;-;-;-;-;...;-;-;-;202;-;-;-;-;103;-;-;437;-;1481;-;-;-;-;5825;-;-;-;-;-
Vitória da Conquista (BA);...;-;-;-;590;-;-;-;56844;56844;-;...;-;-;-;1167;-;-;-;-;-;11002;-;332;-;280;-;-;-;-;-;-;-;-;51;-
Wagner (BA);...;-;-;-;17788;-;-;-;249;249;-;...;-;-;-;127;-;-;-;-;24;243;45;45;-;503;-;-;-;-;660;-;-;-;-;-
Wanderley (BA);...;-;15638;-;-;-;-;-;-;-;-;...;-;-;-;715;-;-;-;-;-;345;-;103;-;757;-;-;-;964;-;-;-;-;-;-
Xique-Xique (BA);...;-;-;-;279;-;-;-;-;-;-;...;-;-;-;310;-;-;-;-;9;251;565;666;-;236;-;-;-;6;25;-;-;-;-;-
Açucena (MG);...;-;-;33;740;-;-;-;160;160;-;...;-;-;-;1361;-;-;-;-;-;60;-;-;-;1302;-;-;-;-;-;-;-;-;-;-
Água Boa (MG);...;-;-;23;2172;7;-;-;44905;41351;3554;...;-;-;-;1874;-;-;-;-;-;484;-;10;-;4185;-;115;-;-;3327;-;-;-;-;-
Águas Formosas (MG);...;-;-;-;108;-;-;-;-;-;-;...;-;-;-;98;-;-;-;-;-;2797;-;-;-;74;-;84;-;-;-;-;-;-;-;-
Águas Vermelhas (MG);...;-;-;5;2220;41;-;-;48693;48555;138;...;-;-;-;668;-;-;-;-;-;2262;-;63;-;630;-;-;-;-;-;-;-;-;-;-
Aimorés (MG);...;-;-;-;1366;-;-;42;50114;20592;29521;...;-;-;-;1126;-;-;-;-;-;375;161;-;-;3170;-;140;-;-;8044;-;-;-;-;-
Almenara (MG);...;-;-;-;733;47;-;563;1061;809;252;...;-;-;-;1154;-;-;-;-;-;1070;12;8;-;131;-;-;-;-;-;-;-;-;11;-
Alpercata (MG);...;-;-;-;59;86;-;-;-;-;-;...;-;-;-;-;-;-;-;-;-;153;35;-;-;1976;-;50;-;-;183;-;-;-;-;-
Alvarenga (MG);...;-;-;-;304;-;-;-;12674;12470;204;...;-;-;-;192;-;-;-;-;-;64;-;-;-;146;-;-;-;-;-;-;-;-;-;-
Cachoeira de Pajeú (MG);...;-;-;9;92;-;-;-;60;60;-;...;-;-;-;986;-;-;-;-;-;635;11;-;-;256;-;-;-;-;-;-;-;-;26;-
Araçuaí (MG);...;-;-;57;22280;11;-;-;-;-;-;...;-;-;-;894;-;-;-;-;-;1976;949;68;-;1389;-;90;-;-;315;-;-;-;-;-
Arinos (MG);...;-;-;-;54;-;-;-;-;-;-;...;-;-;-;26083;-;-;-;-;-;1107;-;313;-;58293;-;-;89023;918;90;-;-;-;-;-
Ataléia (MG);...;-;-;5;761;-;-;-;1180;1000;180;...;-;-;-;491;-;-;-;-;-;960;-;14;-;273;-;994;-;-;63;-;-;-;-;-
Bandeira (MG);...;-;-;-;128;-;-;325;1200;1200;-;...;-;-;-;94;-;-;-;-;-;469;-;-;-;46;-;-;-;-;-;-;-;-;-;-
Berilo (MG);...;-;-;47;221;-;-;-;5617;5617;-;...;-;-;-;180;-;-;-;-;-;231;-;10;-;869;-;-;-;-;-;-;-;-;-;78
Bertópolis (MG);...;-;-;-;-;-;-;-;11;-;11;...;-;-;-;168;-;-;-;-;-;486;-;-;-;151;-;-;-;-;-;-;-;-;-;-
Berizal (MG);...;-;-;-;270;-;-;-;22887;22887;-;...;-;-;-;154;-;-;-;-;-;313;-;-;-;124;-;-;-;-;-;-;-;-;-;-
Bocaiúva (MG);...;-;-;19;3054;9;-;-;11909;11909;-;...;-;-;-;1707;-;-;-;-;-;1267;59;10;-;2704;-;1400;-;-;348;-;-;-;6;176
Bonfinópolis de Minas (MG);...;-;-;-;14;-;-;-;49686;49686;-;...;-;-;-;36562;-;-;-;-;-;163;-;-;-;239760;-;-;243396;416;-;-;-;-;-;-
Bonito de Minas (MG);...;-;-;-;42;-;-;-;-;-;-;...;-;-;-;1129;-;-;-;-;-;1758;-;50;-;608;-;-;-;-;-;-;-;-;-;-
Botumirim (MG);...;-;-;10;540;-;-;-;420;420;-;...;-;-;-;885;-;-;-;-;-;515;19;90;-;51;-;-;-;4;57;-;-;-;-;-
Brasília de Minas (MG);...;-;-;17;-;-;-;-;-;-;-;...;-;-;-;1392;-;-;-;-;-;1942;-;258;-;1800;-;-;-;141;-;-;-;-;-;-
Braúnas (MG);...;-;-;11;260;429;120;-;-;-;-;...;-;-;-;986;-;-;-;-;-;36;-;65;-;684;-;-;-;-;68;-;-;-;-;-
Buritizeiro (MG);...;-;34458;-;308;-;-;-;72833;72833;-;...;-;-;-;15775;-;-;-;-;-;1527;-;450;-;70309;-;-;196198;-;182;882;-;-;-;638
Campanário (MG);...;-;-;-;33;-;-;-;-;-;-;...;-;-;-;46;-;-;-;-;-;66;-;-;-;147;-;-;-;-;-;-;-;-;-;-
Campo Azul (MG);...;-;-;16;-;-;-;-;-;-;-;...;-;-;-;566;-;-;-;-;-;480;-;-;-;297;-;-;-;-;77;-;-;-;-;-
Cantagalo (MG);...;-;-;-;577;-;-;-;-;-;-;...;-;-;-;111;-;-;-;-;-;14;-;-;-;609;-;-;-;-;-;-;-;-;-;-
Capitão Andrade (MG);...;-;-;-;-;-;-;-;-;-;-;...;-;-;-;-;-;-;-;-;-;78;-;-;-;111;-;-;-;-;-;-;-;-;-;-
Capitão Enéas (MG);...;-;-;-;35934;-;-;-;533;533;-;...;-;-;-;486;-;-;-;-;-;271;-;113;-;2298;-;-;-;34;222;-;-;-;6;-
Caraí (MG);...;-;-;25;659;8;-;-;11057;11057;-;...;-;-;-;784;-;-;-;-;-;2456;-;-;-;215;-;-;-;-;225;-;-;-;52;-
Carlos Chagas (MG);...;-;-;-;65;11;-;-;-;-;-;...;-;-;-;83;-;-;-;-;-;809;12;-;-;118;-;-;-;-;-;-;-;-;22;-
Carmésia (MG);...;-;-;-;-;-;-;-;-;-;-;...;-;-;-;79;-;-;-;-;-;45;-;-;-;171;-;-;-;-;-;-;-;-;-;-
Catuji (MG);...;-;-;-;398;-;-;-;1720;1720;-;...;-;-;-;218;-;-;-;-;-;1399;-;-;-;78;-;-;-;-;242;-;-;-;88;-
Catuti (MG);...;-;1276;-;-;-;-;-;-;-;-;...;-;-;-;464;-;-;-;-;-;27;-;-;-;340;-;-;-;72;-;-;-;-;-;-
Central de Minas (MG);...;-;-;-;122;-;-;-;117;95;22;...;-;-;-;114;-;-;-;-;-;585;-;-;-;166;-;78;-;-;-;-;-;-;-;-
Chapada do Norte (MG);...;-;-;34;144;-;-;-;-;-;-;...;-;-;-;279;-;-;-;-;-;127;-;17;-;721;-;-;-;-;-;-;-;-;-;-
Chapada Gaúcha (MG);...;-;-;10;32;-;-;-;-;-;-;...;-;-;-;3861;-;-;-;-;-;3045;-;100;-;2953;-;-;185701;65;-;-;-;-;-;-
Comercinho (MG);...;-;-;-;-;-;-;-;180;180;-;...;-;-;-;662;-;-;-;-;-;362;-;8;-;141;-;-;-;-;-;-;-;-;-;-
Cônego Marinho (MG);...;-;-;-;-;-;-;-;-;-;-;...;-;-;-;330;-;-;-;-;-;1278;-;34;-;510;-;-;-;-;-;-;-;-;-;-
Conselheiro Pena (MG);...;-;-;-;540;-;-;-;128671;114418;14253;...;-;-;-;222;-;-;-;-;-;194;144;-;-;2438;-;-;-;-;-;-;-;-;-;-
