codigo_ibge,nome,codigo_uf,nome_porto,transportation_cost
2510907,Paulista,25,natal,27297.2965680451
2610707,Paulista,26,suape,24688.6630474537
2610707,Paulista,26,aratu,24460.4365262161
2610707,Paulista,26,natal,25432.3779753004
2207801,Paulistana,22,suape,27324.604534292
2207801,Paulistana,22,aratu,26605.5692798582
2207801,Paulistana,22,natal,28135.1731130522
2924009,Paulo Afonso,29,suape,25390.7425636987
2924009,Paulo Afonso,29,aratu,24808.8115431441
2924009,Paulo Afonso,29,natal,26185.77495179
2207850,Pavussu,22,suape,28370.8316246072
2207850,Pavussu,22,aratu,27520.3110793995
2207850,Pavussu,22,natal,29196.9058012759
2924058,Pé de Serra,29,suape,24865.1282510626
2924058,Pé de Serra,29,aratu,24025.2172077931
2924058,Pé de Serra,29,natal,25694.6781330324
2610806,Pedra,26,suape,25276.2048459954
2610806,Pedra,26,aratu,24847.7631108276
2610806,Pedra,26,natal,26049.4667389124
3148707,Pedra Azul,31,suape,23834.3576010529
3148707,Pedra Azul,31,aratu,22587.8096106498
3148707,Pedra Azul,31,natal,24709.5482998279
2511004,Pedra Branca,25,suape,26306.5781541808
2511004,Pedra Branca,25,aratu,25853.4574425368
2511004,Pedra Branca,25,natal,27081.6199008823
2310506,Pedra Branca,23,suape,28010.569812219
2310506,Pedra Branca,23,aratu,27545.777151772
2310506,Pedra Branca,23,natal,28784.5148714369
2409506,Pedra Grande,24,suape,26563.2702126372
2409506,Pedra Grande,24,aratu,26405.5094268605
2409506,Pedra Grande,24,natal,27291.7375836937
2511103,Pedra Lavrada,25,suape,25971.3427579511
2511103,Pedra Lavrada,25,aratu,25679.7515936358
2511103,Pedra Lavrada,25,natal,26722.4690833297
2805000,Pedra Mole,28,suape,24560.787494951
2805000,Pedra Mole,28,aratu,23943.5589310944
2805000,Pedra Mole,28,natal,25362.1069843471
2409605,Pedra Preta,24,suape,26433.7986705959
2409605,Pedra Preta,24,aratu,26235.271522728
2409605,Pedra Preta,24,natal,27169.1918509735
5106372,Pedra Preta,51,suape,30450.9551977511
5106372,Pedra Preta,51,aratu,28479.4654638016
5106372,Pedra Preta,51,natal,31373.6288351661
3149150,Pedras de Maria da Cruz,31,suape,25565.6671695868
3149150,Pedras de Maria da Cruz,31,aratu,24155.3630614296
3149150,Pedras de Maria da Cruz,31,natal,26453.8825773512
2924207,Pedro Alexandre,29,suape,24943.6667056223
2924207,Pedro Alexandre,29,aratu,24348.8851942525
2924207,Pedro Alexandre,29,natal,25741.2473688469
2409704,Pedro Avelino,24,suape,26577.7744769532
2409704,Pedro Avelino,24,aratu,26360.3584752482
2409704,Pedro Avelino,24,natal,27315.9492833761
2207900,Pedro II,22,suape,29286.5839512341
2207900,Pedro II,22,aratu,28753.8297070487
2207900,Pedro II,22,natal,30068.5654088156
2207934,Pedro Laurentino,22,suape,27881.18416566
2207934,Pedro Laurentino,22,aratu,27087.4681678101
2207934,Pedro Laurentino,22,natal,28700.7014099816
2310605,Penaforte,23,suape,26545.4511288187
2310605,Penaforte,23,aratu,25993.9760860524
2310605,Penaforte,23,natal,27334.2867856079
2409902,Pendências,24,suape,26846.4662803311
2409902,Pendências,24,aratu,26617.5980367308
2409902,Pendências,24,natal,27585.9793720965
2310704,Pentecoste,23,suape,28672.890354569
2310704,Pentecoste,23,aratu,28328.0532484654
2310704,Pentecoste,23,natal,29427.5823466316
2310803,Pereiro,23,suape,27178.678982629
2310803,Pereiro,23,aratu,26773.7621958464
2310803,Pereiro,23,natal,27945.0413951102
2610905,Pesqueira,26,suape,25241.8144239969
2610905,Pesqueira,26,aratu,24840.6624314823
2610905,Pesqueira,26,natal,26011.0878909668
2611002,Petrolândia,26,suape,25588.8260559785
2611002,Petrolândia,26,aratu,25020.8117454064
2611002,Petrolândia,26,natal,26381.5831401316
4212700,Petrolândia,42,suape,24397.8790818822
4212700,Petrolândia,42,aratu,21909.282649604
4212700,Petrolândia,42,natal,25328.7295595763
2611101,Petrolina,26,suape,26429.5171421389
2611101,Petrolina,26,aratu,25680.4454667356
2611101,Petrolina,26,natal,27245.3028293202
2511301,Piancó,25,suape,26361.6676379588
2511301,Piancó,25,aratu,25932.2969421282
2511301,Piancó,25,natal,27133.1002868829
2924306,Piatã,29,suape,25302.0761895449
2924306,Piatã,29,aratu,24224.1434185419
2924306,Piatã,29,natal,26158.4107310145
2208007,Picos,22,suape,27983.9513632814
2208007,Picos,22,aratu,27303.668188091
2208007,Picos,22,natal,28788.4161251606
2511400,Picuí,25,suape,26044.0718046205
2511400,Picuí,25,aratu,25775.8203986794
2511400,Picuí,25,natal,26791.3884965617
2924405,Pilão Arcado,29,suape,27070.1025543688
2924405,Pilão Arcado,29,aratu,26145.9247871639
2924405,Pilão Arcado,29,natal,27906.7860746791
2410009,Pilões,24,suape,26884.5274871035
2410009,Pilões,24,aratu,26498.3988817165
2410009,Pilões,24,natal,27648.5538466344
2511608,Pilões,25,suape,25551.7131802887
2511608,Pilões,25,aratu,25322.5056165324
2511608,Pilões,25,natal,26293.7958541016
2511707,Pilõezinhos,25,suape,25531.2815016756
2511707,Pilõezinhos,25,aratu,25310.1179832964
2511707,Pilõezinhos,25,natal,26272.1176342338
2208106,Pimenteiras,22,suape,28369.3896369636
2208106,Pimenteiras,22,aratu,27740.3744190791
2208106,Pimenteiras,22,natal,29166.3048499141
2924504,Pindaí,29,suape,25169.7250927464
2924504,Pindaí,29,aratu,23940.4435714995
2924504,Pindaí,29,natal,26041.7506970453
2924603,Pindobaçu,29,suape,25726.4338081934
2924603,Pindobaçu,29,aratu,24902.5932443746
2924603,Pindobaçu,29,natal,26552.7259825528
2805208,Pinhão,28,suape,24597.3632857562
2805208,Pinhão,28,aratu,23980.572670835
2805208,Pinhão,28,natal,25398.5586678839
4119301,Pinhão,41,suape,25963.2755392089
4119301,Pinhão,41,aratu,23537.0517008698
4119301,Pinhão,41,natal,26895.1644079338
2924652,Pintadas,29,suape,25010.3849199989
2924652,Pintadas,29,aratu,24150.8502086385
2924652,Pintadas,29,natal,25842.107152042
2208205,Pio IX,22,suape,27718.955030214
2208205,Pio IX,22,aratu,27113.0189477883
2208205,Pio IX,22,natal,28513.6096341691
2310902,Piquet Carneiro,23,suape,27709.2310015317
2310902,Piquet Carneiro,23,aratu,27246.6387093098
2310902,Piquet Carneiro,23,natal,28483.3291672805
2208304,Piracuruca,22,suape,29648.113520712
2208304,Piracuruca,22,aratu,29123.4292240587
2208304,Piracuruca,22,natal,30428.4117078811
2707107,Piranhas,27,suape,25072.9454702294
2707107,Piranhas,27,aratu,24512.7129105004
2707107,Piranhas,27,natal,25865.5131026041
5217203,Piranhas,52,suape,29114.1428752727
5217203,Piranhas,52,aratu,27268.0440182239
5217203,Piranhas,52,natal,30031.0135509816
3151206,Pirapora,31,suape,25153.7753099851
3151206,Pirapora,31,aratu,23591.22763627
3151206,Pirapora,31,natal,26054.4752756556
2310951,Pires Ferreira,23,suape,29030.7350173367
2310951,Pires Ferreira,23,aratu,28564.0588729226
2310951,Pires Ferreira,23,natal,29803.3959510941
2924702,Piripá,29,suape,24495.6223900251
2924702,Piripá,29,aratu,23297.4328164724
2924702,Piripá,29,natal,25365.3534924011
2208403,Piripiri,22,suape,29505.8761691703
2208403,Piripiri,22,aratu,28959.021800076
2208403,Piripiri,22,natal,30289.5854755527
2924801,Piritiba,29,suape,25358.5231731459
2924801,Piritiba,29,aratu,24457.5999975059
2924801,Piritiba,29,natal,26194.7144709109
2511806,Pirpirituba,25,suape,25547.934793927
2511806,Pirpirituba,25,aratu,25333.5529773072
2511806,Pirpirituba,25,natal,26287.6483875357
2924900,Planaltino,29,suape,24572.7708237303
2924900,Planaltino,29,aratu,23582.802548519
2924900,Planaltino,29,natal,25420.3711952842
2925006,Planalto,29,suape,24002.3435529351
2925006,Planalto,29,aratu,22907.4859220361
2925006,Planalto,29,natal,24862.1381737608
4314704,Planalto,43,suape,26286.0336468696
4314704,Planalto,43,aratu,23717.2284924898
4314704,Planalto,43,natal,27215.1544741444
3539608,Planalto,35,suape,26466.0066087008
3539608,Planalto,35,aratu,24407.5893861225
3539608,Planalto,35,natal,27393.0972265862
4119806,Planalto,41,suape,27107.1040207052
4119806,Planalto,41,aratu,24616.5672132501
4119806,Planalto,41,natal,28038.2038257515
2611200,Poção,26,suape,25334.0822292499
2611200,Poção,26,aratu,24941.894958894
2611200,Poção,26,natal,26101.8389256035
2512002,Pocinhos,25,suape,25636.6164936449
2512002,Pocinhos,25,aratu,25359.8733736686
2512002,Pocinhos,25,natal,26386.0639537717
2410108,Poço Branco,24,suape,26227.248448268
2410108,Poço Branco,24,aratu,26061.5250427208
2410108,Poço Branco,24,natal,26957.6898144022
2512036,Poço Dantas,25,suape,27006.2515385431
2512036,Poço Dantas,25,aratu,26579.1009408283
2512036,Poço Dantas,25,natal,27776.2423836786
2707206,Poço das Trincheiras,27,suape,25022.4159414597
2707206,Poço das Trincheiras,27,aratu,24517.9041550788
2707206,Poço das Trincheiras,27,natal,25807.2026967713
2512077,Poço de José de Moura,25,suape,26931.1654835161
2512077,Poço de José de Moura,25,aratu,26493.2745196763
2512077,Poço de José de Moura,25,natal,27702.8833998311
2805406,Poço Redondo,28,suape,24950.6690701839
2805406,Poço Redondo,28,aratu,24384.8620467423
2805406,Poço Redondo,28,natal,25744.2306539402
2805505,Poço Verde,28,suape,24732.8208994555
2805505,Poço Verde,28,aratu,24071.6042137446
2805505,Poço Verde,28,natal,25539.7539956475
2925105,Poções,29,suape,24011.3095761872
2925105,Poções,29,aratu,22933.999195622
2925105,Poções,29,natal,24869.2360611312
2512101,Pombal,25,suape,26523.1947949808
2512101,Pombal,25,aratu,26127.7723526919
2512101,Pombal,25,natal,27289.2601524936
2611309,Pombos,26,suape,24801.5921802532
2611309,Pombos,26,aratu,24517.9770535849
2611309,Pombos,26,natal,25553.7971856651
3152170,Ponto dos Volantes,31,suape,23634.8784150131
3152170,Ponto dos Volantes,31,aratu,22320.3625137209
3152170,Ponto dos Volantes,31,natal,24516.5854118055
2925253,Ponto Novo,29,suape,25558.9731354972
2925253,Ponto Novo,29,aratu,24744.2262655679
2925253,Ponto Novo,29,natal,26384.3796144245
2311009,Poranga,23,suape,28894.4691318423
2311009,Poranga,23,aratu,28381.3628921723
2311009,Poranga,23,natal,29674.1632390415
2410207,Portalegre,24,suape,26983.5422064729
2410207,Portalegre,24,aratu,26615.3181283909
2410207,Portalegre,24,natal,27744.6704541428
2311108,Porteiras,23,suape,26713.0073007801
2311108,Porteiras,23,aratu,26175.6814366209
2311108,Porteiras,23,natal,27499.5609058458
3152204,Porteirinha,31,suape,24818.4764559956
3152204,Porteirinha,31,aratu,23480.727956221
3152204,Porteirinha,31,natal,25701.0336249102
2805604,Porto da Folha,28,suape,24719.2078619979
2805604,Porto da Folha,28,aratu,24177.5795768088
2805604,Porto da Folha,28,natal,25509.8069881661
2410256,Porto do Mangue,24,suape,26984.9576384434
2410256,Porto do Mangue,24,aratu,26760.6025940816
2410256,Porto do Mangue,24,natal,27723.4850688494
2311207,Potengi,23,suape,27329.301637681
2311207,Potengi,23,aratu,26750.3335947861
2311207,Potengi,23,natal,28120.7728039334
2925402,Potiraguá,29,suape,23302.4558773006
2925402,Potiraguá,29,aratu,22182.5790592529
2925402,Potiraguá,29,natal,24165.7860229214
2311231,Potiretama,23,suape,27214.1180413191
2311231,Potiretama,23,aratu,26849.7602588967
2311231,Potiretama,23,natal,27974.2547094296
3152808,Prata,31,suape,26522.991379067
3152808,Prata,31,aratu,24623.3135017041
3152808,Prata,31,natal,27443.6122641831
2512200,Prata,25,suape,25745.633657696
2512200,Prata,25,aratu,25353.4118937368
2512200,Prata,25,natal,26512.6237942119
2208601,Prata do Piauí,22,suape,29003.4194787945
2208601,Prata do Piauí,22,aratu,28351.2390062213
2208601,Prata do Piauí,22,natal,29802.6521527589
2925600,Presidente Dutra,29,suape,26237.1589785464
2925600,Presidente Dutra,29,aratu,25266.4050914948
2925600,Presidente Dutra,29,natal,27080.3603339733
2109106,Presidente Dutra,21,suape,30231.3275433579
2109106,Presidente Dutra,21,aratu,29448.7653056305
2109106,Presidente Dutra,21,natal,31046.478505106
2925709,Presidente Jânio Quadros,29,suape,24586.6443437393
2925709,Presidente Jânio Quadros,29,aratu,23408.8678415985
2925709,Presidente Jânio Quadros,29,natal,25454.2338318661
2512309,Princesa Isabel,25,suape,26115.6600408807
2512309,Princesa Isabel,25,aratu,25650.7692864734
2512309,Princesa Isabel,25,natal,26892.7618958842
2805703,Propriá,28,suape,24377.7462238388
2805703,Propriá,28,aratu,23852.1546087466
2805703,Propriá,28,natal,25166.7223151208
2410405,Pureza,24,suape,26267.4816110677
2410405,Pureza,24,aratu,26118.7853144873
2410405,Pureza,24,natal,26995.0376285735
2512408,Puxinanã,25,suape,25544.006944986
2512408,Puxinanã,25,aratu,25271.3312722536
2512408,Puxinanã,25,natal,26292.9978102794
2707602,Quebrangulo,27,suape,24658.0848367566
2707602,Quebrangulo,27,aratu,24217.5799626868
2707602,Quebrangulo,27,natal,25434.2967513541
2208650,Queimada Nova,22,suape,27237.979910268
2208650,Queimada Nova,22,aratu,26474.4839642008
2208650,Queimada Nova,22,natal,28054.4792224522
2512507,Queimadas,25,suape,25421.3657777936
2512507,Queimadas,25,aratu,25141.7933983498
2512507,Queimadas,25,natal,26171.682976566
2925808,Queimadas,29,suape,25274.6506625871
2925808,Queimadas,29,aratu,24489.1681652709
2925808,Queimadas,29,natal,26096.8167490475
2925907,Quijingue,29,suape,25187.9924585801
2925907,Quijingue,29,aratu,24447.2045845843
2925907,Quijingue,29,natal,26004.5981059059
2311264,Quiterianópolis,23,suape,28249.1636009182
2311264,Quiterianópolis,23,aratu,27691.9875437818
2311264,Quiterianópolis,23,natal,29036.1616040529
2512606,Quixabá,25,suape,26113.360628995
2512606,Quixabá,25,aratu,25753.9766608192
2512606,Quixabá,25,natal,26874.6981337979
2611533,Quixaba,26,suape,26065.416301981
2611533,Quixaba,26,aratu,25612.9458420772
2611533,Quixaba,26,natal,26840.7849149638
2925931,Quixabeira,29,suape,25302.8017127514
2925931,Quixabeira,29,aratu,24454.2477693452
2925931,Quixabeira,29,natal,26132.7565699309
2311306,Quixadá,23,suape,27961.3926230263
2311306,Quixadá,23,aratu,27573.4229249548
2311306,Quixadá,23,natal,28723.8813056052
2311355,Quixelô,23,suape,27390.3321707794
2311355,Quixelô,23,aratu,26918.9203991901
2311355,Quixelô,23,natal,28166.2441886897
2311405,Quixeramobim,23,suape,27963.5044653529
2311405,Quixeramobim,23,aratu,27543.4374725015
2311405,Quixeramobim,23,natal,28730.8512967605
2311504,Quixeré,23,suape,27469.9992562197
2311504,Quixeré,23,aratu,27153.556122799
2311504,Quixeré,23,natal,28222.2780828636
2410504,Rafael Fernandes,24,suape,26996.8920946923
2410504,Rafael Fernandes,24,aratu,26601.612917206
2410504,Rafael Fernandes,24,natal,27762.109777284
2410603,Rafael Godeiro,24,suape,26842.3214426769
2410603,Rafael Godeiro,24,aratu,26491.8316394908
2410603,Rafael Godeiro,24,natal,27600.9798202247
2925956,Rafael Jambeiro,29,suape,24547.9108961675
2925956,Rafael Jambeiro,29,aratu,23677.854847383
2925956,Rafael Jambeiro,29,natal,25381.5946584906
1506138,Redenção,15,suape,31624.4766173337
1506138,Redenção,15,aratu,30361.6303082082
1506138,Redenção,15,natal,32493.962344566
2311603,Redenção,23,suape,28226.472324519
2311603,Redenção,23,aratu,27899.3335849545
2311603,Redenção,23,natal,28979.1362649834
2208700,Redenção do Gurguéia,22,suape,28308.1792872749
2208700,Redenção do Gurguéia,22,aratu,27280.5556461278
2208700,Redenção do Gurguéia,22,natal,29155.4570070762
2208809,Regeneração,22,suape,28947.7350117088
2208809,Regeneração,22,aratu,28232.1517519845
2208809,Regeneração,22,natal,29755.6350331142
2926004,Remanso,29,suape,27056.3179640271
2926004,Remanso,29,aratu,26183.3104698835
2926004,Remanso,29,natal,27886.8399253858
2512705,Remígio,25,suape,25586.8346378859
2512705,Remígio,25,aratu,25337.9242521907
2512705,Remígio,25,natal,26331.985444143
2311702,Reriutaba,23,suape,29050.6387475427
2311702,Reriutaba,23,aratu,28593.9120717561
2311702,Reriutaba,23,natal,29821.7887736876
2926103,Retirolândia,29,suape,24939.6954137854
2926103,Retirolândia,29,aratu,24136.2474371593
2926103,Retirolândia,29,natal,25764.6286750566
2512747,Riachão,25,suape,25741.7649434193
2512747,Riachão,25,aratu,25526.6229925897
2512747,Riachão,25,natal,26481.2094618399
2109502,Riachão,21,suape,30259.1254592093
2109502,Riachão,21,aratu,29229.2688041002
2109502,Riachão,21,natal,31104.6302563042
2926202,Riachão das Neves,29,suape,27456.7049509571
2926202,Riachão das Neves,29,aratu,26268.7514602232
2926202,Riachão das Neves,29,natal,28322.2115584651
2512754,Riachão do Bacamarte,25,suape,25374.2897198167
2512754,Riachão do Bacamarte,25,aratu,25119.0365042885
2512754,Riachão do Bacamarte,25,natal,26120.8719920567
2926301,Riachão do Jacuípe,29,suape,24769.2353212733
2926301,Riachão do Jacuípe,29,aratu,23947.6193313294
2926301,Riachão do Jacuípe,29,natal,25596.6843738483
2410702,Riacho da Cruz,24,suape,27015.9151501319
2410702,Riacho da Cruz,24,aratu,26655.6893561893
2410702,Riacho da Cruz,24,natal,27775.7626887762
2611705,Riacho das Almas,26,suape,24999.5522413556
2611705,Riacho das Almas,26,aratu,24677.9714020731
2611705,Riacho das Almas,26,natal,25757.2359041899
2410801,Riacho de Santana,24,suape,27004.229417132
2410801,Riacho de Santana,24,aratu,26598.7296268778
2410801,Riacho de Santana,24,natal,27770.9768751453
2926400,Riacho de Santana,29,suape,25675.3617802789
2926400,Riacho de Santana,29,aratu,24490.15935453
2926400,Riacho de Santana,29,natal,26542.4558518125
2512788,Riacho de Santo Antônio,25,suape,25357.6162239937
2512788,Riacho de Santo Antônio,25,aratu,25038.8899949684
2512788,Riacho de Santo Antônio,25,natal,26114.1500090003
2512804,Riacho dos Cavalos,25,suape,26624.6670584481
2512804,Riacho dos Cavalos,25,aratu,26259.0351944758
2512804,Riacho dos Cavalos,25,natal,27386.0321094624
3154507,Riacho dos Machados,31,suape,24718.5527505368
3154507,Riacho dos Machados,31,aratu,23360.5164665139
3154507,Riacho dos Machados,31,natal,25603.0156530877
2208858,Riacho Frio,22,suape,28195.09222604
2208858,Riacho Frio,22,aratu,27105.4737063745
2208858,Riacho Frio,22,natal,29049.4129348609
2410900,Riachuelo,24,suape,26186.2355637247
2410900,Riachuelo,24,aratu,25997.2723025305
2410900,Riachuelo,24,natal,26920.5582387499
2805901,Riachuelo,28,suape,24279.1079983193
2805901,Riachuelo,28,aratu,23692.6964299785
2805901,Riachuelo,28,natal,25076.7297710915
2926509,Ribeira do Amparo,29,suape,24686.8008403178
2926509,Ribeira do Amparo,29,aratu,23986.1766696769
2926509,Ribeira do Amparo,29,natal,25499.0111636545
2208874,Ribeira do Piauí,22,suape,28259.2380263878
2208874,Ribeira do Piauí,22,aratu,27458.7068540548
2208874,Ribeira do Piauí,22,natal,29079.1357873473
2926608,Ribeira do Pombal,29,suape,24836.7687655923
2926608,Ribeira do Pombal,29,aratu,24140.7265602084
2926608,Ribeira do Pombal,29,natal,25648.1291750809
2926657,Ribeirão do Largo,29,suape,23797.9720390149
2926657,Ribeirão do Largo,29,aratu,22628.2702685158
2926657,Ribeirão do Largo,29,natal,24665.7118096295
2806008,Ribeirópolis,28,suape,24484.3499081686
2806008,Ribeirópolis,28,aratu,23891.7786641097
2806008,Ribeirópolis,28,natal,25282.4433487174
2926707,Rio de Contas,29,suape,25126.0870099726
2926707,Rio de Contas,29,aratu,24016.1903534861
2926707,Rio de Contas,29,natal,25986.0431643326
2926806,Rio do Antônio,29,suape,24901.3913575466
2926806,Rio do Antônio,29,aratu,23717.5201526234
2926806,Rio do Antônio,29,natal,25769.2246107421
2926905,Rio do Pires,29,suape,25568.2052006733
2926905,Rio do Pires,29,aratu,24457.7164766636
2926905,Rio do Pires,29,natal,26427.6935410383
2209005,Rio Grande do Piauí,22,suape,28413.3983967096
